Ticker,Accession Number,Fact Label,XBRL Tag,Dimension(s),Fact Value,Fact Date,Context Type,Unit,
320193,0001193125-11-282113,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,9.08,9/27/09,Unknown,unit,
320193,0001193125-10-238044,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,9.08,9/27/09,Unknown,unit,
320193,0001193125-10-238044,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,2.77,9/27/09,Unknown,unit,
320193,0001193125-11-282113,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,3.67,12/27/09,Unknown,unit,
320193,0001193125-10-238044,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,3.67,12/27/09,Unknown,unit,
320193,0001193125-11-282113,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,3.33,3/28/10,Unknown,unit,
320193,0001193125-10-238044,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,3.33,3/28/10,Unknown,unit,
320193,0001193125-11-282113,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,3.51,6/27/10,Unknown,unit,
320193,0001193125-10-238044,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,3.51,6/27/10,Unknown,unit,
320193,0001193125-12-444068,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,15.15,9/26/10,Unknown,unit,
320193,0001193125-11-282113,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,15.15,9/26/10,Unknown,unit,
320193,0001193125-11-282113,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,4.64,9/26/10,Unknown,unit,
320193,0001193125-10-238044,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,15.15,9/26/10,Unknown,unit,
320193,0001193125-10-238044,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,4.64,9/26/10,Unknown,unit,
320193,0001193125-12-444068,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,6.43,12/26/10,Unknown,unit,
320193,0001193125-11-282113,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,6.43,12/26/10,Unknown,unit,
320193,0001193125-12-444068,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,6.4,3/27/11,Unknown,unit,
320193,0001193125-11-282113,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,6.4,3/27/11,Unknown,unit,
320193,0001193125-12-444068,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,7.79,6/26/11,Unknown,unit,
320193,0001193125-11-282113,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,7.79,6/26/11,Unknown,unit,
320193,0001193125-12-444068,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,27.68,9/25/11,Unknown,unit,
320193,0001193125-12-444068,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,7.05,9/25/11,Unknown,unit,
320193,0001193125-11-282113,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,27.68,9/25/11,Unknown,unit,
320193,0001193125-11-282113,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,7.05,9/25/11,Unknown,unit,
320193,0001193125-13-416534,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,27.68,9/25/11,Unknown,unit,
320193,0001193125-12-444068,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,13.87,1/1/12,Unknown,unit,
320193,0001193125-13-416534,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,13.87,1/1/12,Unknown,unit,
320193,0001193125-12-444068,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,12.3,4/1/12,Unknown,unit,
320193,0001193125-13-416534,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,12.3,4/1/12,Unknown,unit,
320193,0001193125-12-444068,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,9.32,7/1/12,Unknown,unit,
320193,0001193125-13-416534,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,9.32,7/1/12,Unknown,unit,
320193,0001193125-12-444068,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,44.15,9/30/12,Unknown,unit,
320193,0001193125-12-444068,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,8.67,9/30/12,Unknown,unit,
320193,0001193125-14-383437,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,6.31,9/30/12,Unknown,unit,
320193,0001193125-13-416534,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,44.15,9/30/12,Unknown,unit,
320193,0001193125-13-416534,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,8.67,9/30/12,Unknown,unit,
320193,0001193125-14-383437,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,1.97,12/30/12,Unknown,unit,
320193,0001193125-13-416534,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,13.81,12/30/12,Unknown,unit,
320193,0001193125-14-383437,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,1.44,3/31/13,Unknown,unit,
320193,0001193125-13-416534,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,10.09,3/31/13,Unknown,unit,
320193,0001193125-14-383437,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,1.07,6/30/13,Unknown,unit,
320193,0001193125-13-416534,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,7.47,6/30/13,Unknown,unit,
320193,0001193125-15-356351,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,5.68,9/29/13,Unknown,unit,
320193,0001193125-14-383437,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,5.68,9/29/13,Unknown,unit,
320193,0001193125-14-383437,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,1.18,9/29/13,Unknown,unit,
320193,0001193125-13-416534,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,39.75,9/29/13,Unknown,unit,
320193,0001193125-13-416534,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,8.26,9/29/13,Unknown,unit,
320193,0001193125-15-356351,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,2.07,12/29/13,Unknown,unit,
320193,0001193125-14-383437,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,2.07,12/29/13,Unknown,unit,
320193,0001193125-15-356351,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,1.66,3/30/14,Unknown,unit,
320193,0001193125-14-383437,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,1.66,3/30/14,Unknown,unit,
320193,0001193125-15-356351,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,1.28,6/29/14,Unknown,unit,
320193,0001193125-14-383437,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,1.28,6/29/14,Unknown,unit,
320193,0001193125-15-356351,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,6.45,9/28/14,Unknown,unit,
320193,0001193125-15-356351,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,1.42,9/28/14,Unknown,unit,
320193,0001628280-16-020309,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,6.45,9/28/14,Unknown,unit,
320193,0001193125-14-383437,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,6.45,9/28/14,Unknown,unit,
320193,0001193125-14-383437,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,1.42,9/28/14,Unknown,unit,
320193,0001193125-15-356351,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,3.06,12/28/14,Unknown,unit,
320193,0001628280-16-020309,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,3.06,12/28/14,Unknown,unit,
320193,0001193125-15-356351,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,2.33,3/29/15,Unknown,unit,
320193,0001628280-16-020309,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,2.33,3/29/15,Unknown,unit,
320193,0001193125-15-356351,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,1.85,6/28/15,Unknown,unit,
320193,0001628280-16-020309,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,1.85,6/28/15,Unknown,unit,
320193,0000320193-17-000070,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,9.22,9/27/15,Unknown,unit,
320193,0001193125-15-356351,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,9.22,9/27/15,Unknown,unit,
320193,0001193125-15-356351,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,1.96,9/27/15,Unknown,unit,
320193,0001628280-16-020309,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,1.96,9/27/15,Unknown,unit,
320193,0001628280-16-020309,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,9.22,9/27/15,Unknown,unit,
320193,0000320193-17-000070,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,3.28,12/27/15,Unknown,unit,
320193,0001628280-16-020309,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,3.28,12/27/15,Unknown,unit,
320193,0000320193-17-000070,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,1.9,3/27/16,Unknown,unit,
320193,0001628280-16-020309,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,1.9,3/27/16,Unknown,unit,
320193,0000320193-17-000070,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,1.42,6/26/16,Unknown,unit,
320193,0001628280-16-020309,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,1.42,6/26/16,Unknown,unit,
320193,0000320193-17-000070,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,1.67,9/25/16,Unknown,unit,
320193,0000320193-17-000070,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,8.31,9/25/16,Unknown,unit,
320193,0001628280-16-020309,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,1.67,9/25/16,Unknown,unit,
320193,0001628280-16-020309,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,8.31,9/25/16,Unknown,unit,
320193,0000320193-18-000145,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,8.31,9/25/16,Unknown,unit,
320193,0000320193-17-000070,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,3.36,1/1/17,Unknown,unit,
320193,0000320193-18-000145,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,3.36,1/1/17,Unknown,unit,
320193,0000320193-17-000070,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,2.1,4/2/17,Unknown,unit,
320193,0000320193-18-000145,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,2.1,4/2/17,Unknown,unit,
320193,0000320193-17-000070,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,1.67,7/2/17,Unknown,unit,
320193,0000320193-18-000145,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,1.67,7/2/17,Unknown,unit,
320193,0000320193-19-000119,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,9.21,10/1/17,Unknown,unit,
320193,0000320193-19-000119,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,9.21,10/1/17,Unknown,unit,
320193,0000320193-17-000070,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,2.07,10/1/17,Unknown,unit,
320193,0000320193-17-000070,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,9.21,10/1/17,Unknown,unit,
320193,0000320193-18-000145,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,2.07,10/1/17,Unknown,unit,
320193,0000320193-18-000145,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,9.21,10/1/17,Unknown,unit,
320193,0000320193-19-000119,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,3.89,12/31/17,Unknown,unit,
320193,0000320193-18-000145,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,3.89,12/31/17,Unknown,unit,
320193,0000320193-19-000119,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,2.73,4/1/18,Unknown,unit,
320193,0000320193-18-000145,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,2.73,4/1/18,Unknown,unit,
320193,0000320193-19-000119,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,2.34,7/1/18,Unknown,unit,
320193,0000320193-18-000145,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,2.34,7/1/18,Unknown,unit,
320193,0000320193-19-000119,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,11.91,9/30/18,Unknown,unit,
320193,0000320193-19-000119,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,11.91,9/30/18,Unknown,unit,
320193,0000320193-19-000119,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,2.91,9/30/18,Unknown,unit,
320193,0000320193-18-000145,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,2.91,9/30/18,Unknown,unit,
320193,0000320193-18-000145,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,11.91,9/30/18,Unknown,unit,
320193,0000320193-20-000096,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,2.98,9/30/18,Unknown,unit,
320193,0000320193-20-000096,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,2.98,9/30/18,Unknown,unit,
320193,0000320193-19-000119,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,4.18,12/30/18,Unknown,unit,
320193,0000320193-20-000096,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,1.05,12/30/18,Unknown,unit,
320193,0000320193-19-000119,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,2.46,3/31/19,Unknown,unit,
320193,0000320193-20-000096,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,0.61,3/31/19,Unknown,unit,
320193,0000320193-19-000119,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,2.18,6/30/19,Unknown,unit,
320193,0000320193-20-000096,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,0.55,6/30/19,Unknown,unit,
320193,0000320193-19-000119,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,11.89,9/29/19,Unknown,unit,
320193,0000320193-19-000119,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,11.89,9/29/19,Unknown,unit,
320193,0000320193-19-000119,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,3.03,9/29/19,Unknown,unit,
320193,0000320193-21-000105,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,2.97,9/29/19,Unknown,unit,
320193,0000320193-21-000105,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,2.97,9/29/19,Unknown,unit,
320193,0000320193-20-000096,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,2.97,9/29/19,Unknown,unit,
320193,0000320193-20-000096,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,2.97,9/29/19,Unknown,unit,
320193,0000320193-20-000096,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,0.76,9/29/19,Unknown,unit,
320193,0000320193-20-000096,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,1.25,12/29/19,Unknown,unit,
320193,0000320193-20-000096,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,0.64,3/29/20,Unknown,unit,
320193,0000320193-20-000096,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,0.65,6/28/20,Unknown,unit,
320193,0000320193-22-000108,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,3.28,9/27/20,Unknown,unit,
320193,0000320193-22-000108,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,3.28,9/27/20,Unknown,unit,
320193,0000320193-21-000105,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,3.28,9/27/20,Unknown,unit,
320193,0000320193-21-000105,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,3.28,9/27/20,Unknown,unit,
320193,0000320193-20-000096,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,3.28,9/27/20,Unknown,unit,
320193,0000320193-20-000096,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,3.28,9/27/20,Unknown,unit,
320193,0000320193-20-000096,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,0.73,9/27/20,Unknown,unit,
320193,0000320193-22-000108,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,5.61,9/26/21,Unknown,unit,
320193,0000320193-22-000108,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,5.61,9/26/21,Unknown,unit,
320193,0000320193-21-000105,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,5.61,9/26/21,Unknown,unit,
320193,0000320193-21-000105,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,5.61,9/26/21,Unknown,unit,
320193,0000320193-23-000106,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,5.61,9/26/21,Unknown,unit,
320193,0000320193-23-000106,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,5.61,9/26/21,Unknown,unit,
320193,0000320193-22-000108,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,6.11,9/25/22,Unknown,unit,
320193,0000320193-22-000108,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,6.11,9/25/22,Unknown,unit,
320193,0000320193-24-000123,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,6.11,9/25/22,Unknown,unit,
320193,0000320193-24-000123,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,6.11,9/25/22,Unknown,unit,
320193,0000320193-23-000106,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,6.11,9/25/22,Unknown,unit,
320193,0000320193-23-000106,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,6.11,9/25/22,Unknown,unit,
320193,0000320193-25-000079,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,6.13,10/1/23,Unknown,unit,
320193,0000320193-25-000079,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,6.13,10/1/23,Unknown,unit,
320193,0000320193-24-000123,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,6.13,10/1/23,Unknown,unit,
320193,0000320193-24-000123,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,6.13,10/1/23,Unknown,unit,
320193,0000320193-23-000106,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,6.13,10/1/23,Unknown,unit,
320193,0000320193-23-000106,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,6.13,10/1/23,Unknown,unit,
320193,0000320193-25-000079,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,6.08,9/29/24,Unknown,unit,
320193,0000320193-25-000079,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,6.08,9/29/24,Unknown,unit,
320193,0000320193-24-000123,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,6.08,9/29/24,Unknown,unit,
320193,0000320193-24-000123,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,6.08,9/29/24,Unknown,unit,
320193,0000320193-25-000079,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,7.46,9/28/25,Unknown,unit,
320193,0000320193-25-000079,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,7.46,9/28/25,Unknown,unit,
320193,0000320193-21-000105,Current Finance Lease Liability,us-gaap:FinanceLeaseLiabilityCurrent,None,24000000,9/27/20,Unknown,unit,
320193,0000320193-20-000096,Current Finance Lease Liability,us-gaap:FinanceLeaseLiabilityCurrent,None,24000000,9/27/20,Unknown,unit,
320193,0000320193-22-000108,Current Finance Lease Liability,us-gaap:FinanceLeaseLiabilityCurrent,None,79000000,9/26/21,Unknown,unit,
320193,0000320193-21-000105,Current Finance Lease Liability,us-gaap:FinanceLeaseLiabilityCurrent,None,79000000,9/26/21,Unknown,unit,
320193,0000320193-22-000108,Current Finance Lease Liability,us-gaap:FinanceLeaseLiabilityCurrent,None,129000000,9/25/22,Unknown,unit,
320193,0000320193-23-000106,Current Finance Lease Liability,us-gaap:FinanceLeaseLiabilityCurrent,None,129000000,9/25/22,Unknown,unit,
320193,0000320193-24-000123,Current Finance Lease Liability,us-gaap:FinanceLeaseLiabilityCurrent,None,165000000,10/1/23,Unknown,unit,
320193,0000320193-23-000106,Current Finance Lease Liability,us-gaap:FinanceLeaseLiabilityCurrent,None,165000000,10/1/23,Unknown,unit,
320193,0000320193-25-000079,Current Finance Lease Liability,us-gaap:FinanceLeaseLiabilityCurrent,None,144000000,9/29/24,Unknown,unit,
320193,0000320193-24-000123,Current Finance Lease Liability,us-gaap:FinanceLeaseLiabilityCurrent,None,144000000,9/29/24,Unknown,unit,
320193,0000320193-25-000079,Current Finance Lease Liability,us-gaap:FinanceLeaseLiabilityCurrent,None,538000000,9/28/25,Unknown,unit,
320193,0001193125-09-214859,Goodwill,us-gaap:Goodwill,None,207000000,9/28/08,Unknown,unit,
320193,0001193125-09-214859,Goodwill,us-gaap:Goodwill,None,206000000,9/27/09,Unknown,unit,
320193,0001193125-10-238044,Goodwill,us-gaap:Goodwill,None,206000000,9/27/09,Unknown,unit,
320193,0001193125-11-282113,Goodwill,us-gaap:Goodwill,None,741000000,9/26/10,Unknown,unit,
320193,0001193125-10-238044,Goodwill,us-gaap:Goodwill,None,741000000,9/26/10,Unknown,unit,
320193,0001193125-12-444068,Goodwill,us-gaap:Goodwill,None,896000000,9/25/11,Unknown,unit,
320193,0001193125-11-282113,Goodwill,us-gaap:Goodwill,None,896000000,9/25/11,Unknown,unit,
320193,0001193125-12-444068,Goodwill,us-gaap:Goodwill,None,1135000000,9/30/12,Unknown,unit,
320193,0001193125-13-416534,Goodwill,us-gaap:Goodwill,None,1135000000,9/30/12,Unknown,unit,
320193,0001193125-14-383437,Goodwill,us-gaap:Goodwill,None,1577000000,9/29/13,Unknown,unit,
320193,0001193125-13-416534,Goodwill,us-gaap:Goodwill,None,1577000000,9/29/13,Unknown,unit,
320193,0001193125-15-356351,Goodwill,us-gaap:Goodwill,None,4616000000,9/28/14,Unknown,unit,
320193,0001193125-14-383437,Goodwill,us-gaap:Goodwill,None,4616000000,9/28/14,Unknown,unit,
320193,0001193125-15-356351,Goodwill,us-gaap:Goodwill,None,5116000000,9/27/15,Unknown,unit,
320193,0001628280-16-020309,Goodwill,us-gaap:Goodwill,None,5116000000,9/27/15,Unknown,unit,
320193,0000320193-17-000070,Goodwill,us-gaap:Goodwill,None,5414000000,9/25/16,Unknown,unit,
320193,0001628280-16-020309,Goodwill,us-gaap:Goodwill,None,5414000000,9/25/16,Unknown,unit,
320193,0000320193-17-000070,Goodwill,us-gaap:Goodwill,None,5717000000,10/1/17,Unknown,unit,
320193,0001193125-09-214859,Gross Profit,us-gaap:GrossProfit,None,8154000000,9/30/07,Unknown,unit,
320193,0001193125-09-214859,Gross Profit,us-gaap:GrossProfit,None,11145000000,9/28/08,Unknown,unit,
320193,0001193125-10-238044,Gross Profit,us-gaap:GrossProfit,None,13197000000,9/28/08,Unknown,unit,
320193,0001193125-10-238044,Gross Profit,us-gaap:GrossProfit,None,4507000000,12/28/08,Unknown,unit,
320193,0001193125-10-238044,Gross Profit,us-gaap:GrossProfit,None,3627000000,3/29/09,Unknown,unit,
320193,0001193125-10-238044,Gross Profit,us-gaap:GrossProfit,None,3983000000,6/28/09,Unknown,unit,
320193,0001193125-09-214859,Gross Profit,us-gaap:GrossProfit,None,13140000000,9/27/09,Unknown,unit,
320193,0001193125-11-282113,Gross Profit,us-gaap:GrossProfit,None,17222000000,9/27/09,Unknown,unit,
320193,0001193125-10-238044,Gross Profit,us-gaap:GrossProfit,None,17222000000,9/27/09,Unknown,unit,
320193,0001193125-10-238044,Gross Profit,us-gaap:GrossProfit,None,5105000000,9/27/09,Unknown,unit,
320193,0001193125-11-282113,Gross Profit,us-gaap:GrossProfit,None,6411000000,12/27/09,Unknown,unit,
320193,0001193125-10-238044,Gross Profit,us-gaap:GrossProfit,None,6411000000,12/27/09,Unknown,unit,
320193,0001193125-11-282113,Gross Profit,us-gaap:GrossProfit,None,5625000000,3/28/10,Unknown,unit,
320193,0001193125-10-238044,Gross Profit,us-gaap:GrossProfit,None,5625000000,3/28/10,Unknown,unit,
320193,0001193125-11-282113,Gross Profit,us-gaap:GrossProfit,None,6136000000,6/27/10,Unknown,unit,
320193,0001193125-10-238044,Gross Profit,us-gaap:GrossProfit,None,6136000000,6/27/10,Unknown,unit,
320193,0001193125-12-444068,Gross Profit,us-gaap:GrossProfit,None,25684000000,9/26/10,Unknown,unit,
320193,0001193125-11-282113,Gross Profit,us-gaap:GrossProfit,None,25684000000,9/26/10,Unknown,unit,
320193,0001193125-11-282113,Gross Profit,us-gaap:GrossProfit,None,7512000000,9/26/10,Unknown,unit,
320193,0001193125-10-238044,Gross Profit,us-gaap:GrossProfit,None,25684000000,9/26/10,Unknown,unit,
320193,0001193125-10-238044,Gross Profit,us-gaap:GrossProfit,None,7512000000,9/26/10,Unknown,unit,
320193,0001193125-12-444068,Gross Profit,us-gaap:GrossProfit,None,10298000000,12/26/10,Unknown,unit,
320193,0001193125-11-282113,Gross Profit,us-gaap:GrossProfit,None,10298000000,12/26/10,Unknown,unit,
320193,0001193125-12-444068,Gross Profit,us-gaap:GrossProfit,None,10218000000,3/27/11,Unknown,unit,
320193,0001193125-11-282113,Gross Profit,us-gaap:GrossProfit,None,10218000000,3/27/11,Unknown,unit,
320193,0001193125-12-444068,Gross Profit,us-gaap:GrossProfit,None,11922000000,6/26/11,Unknown,unit,
320193,0001193125-11-282113,Gross Profit,us-gaap:GrossProfit,None,11922000000,6/26/11,Unknown,unit,
320193,0001193125-12-444068,Gross Profit,us-gaap:GrossProfit,None,43818000000,9/25/11,Unknown,unit,
320193,0001193125-12-444068,Gross Profit,us-gaap:GrossProfit,None,11380000000,9/25/11,Unknown,unit,
320193,0001193125-11-282113,Gross Profit,us-gaap:GrossProfit,None,43818000000,9/25/11,Unknown,unit,
320193,0001193125-11-282113,Gross Profit,us-gaap:GrossProfit,None,11380000000,9/25/11,Unknown,unit,
320193,0001193125-13-416534,Gross Profit,us-gaap:GrossProfit,None,43818000000,9/25/11,Unknown,unit,
320193,0001193125-12-444068,Gross Profit,us-gaap:GrossProfit,None,20703000000,1/1/12,Unknown,unit,
320193,0001193125-13-416534,Gross Profit,us-gaap:GrossProfit,None,20703000000,1/1/12,Unknown,unit,
320193,0001193125-12-444068,Gross Profit,us-gaap:GrossProfit,None,18564000000,4/1/12,Unknown,unit,
320193,0001193125-13-416534,Gross Profit,us-gaap:GrossProfit,None,18564000000,4/1/12,Unknown,unit,
320193,0001193125-12-444068,Gross Profit,us-gaap:GrossProfit,None,14994000000,7/1/12,Unknown,unit,
320193,0001193125-13-416534,Gross Profit,us-gaap:GrossProfit,None,14994000000,7/1/12,Unknown,unit,
320193,0001193125-12-444068,Gross Profit,us-gaap:GrossProfit,None,68662000000,9/30/12,Unknown,unit,
320193,0001193125-12-444068,Gross Profit,us-gaap:GrossProfit,None,14401000000,9/30/12,Unknown,unit,
320193,0001193125-14-383437,Gross Profit,us-gaap:GrossProfit,None,68662000000,9/30/12,Unknown,unit,
320193,0001193125-13-416534,Gross Profit,us-gaap:GrossProfit,None,68662000000,9/30/12,Unknown,unit,
320193,0001193125-13-416534,Gross Profit,us-gaap:GrossProfit,None,14401000000,9/30/12,Unknown,unit,
320193,0001193125-14-383437,Gross Profit,us-gaap:GrossProfit,None,21060000000,12/30/12,Unknown,unit,
320193,0001193125-13-416534,Gross Profit,us-gaap:GrossProfit,None,21060000000,12/30/12,Unknown,unit,
320193,0001193125-14-383437,Gross Profit,us-gaap:GrossProfit,None,16349000000,3/31/13,Unknown,unit,
320193,0001193125-13-416534,Gross Profit,us-gaap:GrossProfit,None,16349000000,3/31/13,Unknown,unit,
320193,0001193125-14-383437,Gross Profit,us-gaap:GrossProfit,None,13024000000,6/30/13,Unknown,unit,
320193,0001193125-13-416534,Gross Profit,us-gaap:GrossProfit,None,13024000000,6/30/13,Unknown,unit,
320193,0001193125-15-356351,Gross Profit,us-gaap:GrossProfit,None,64304000000,9/29/13,Unknown,unit,
320193,0001193125-14-383437,Gross Profit,us-gaap:GrossProfit,None,64304000000,9/29/13,Unknown,unit,
320193,0001193125-14-383437,Gross Profit,us-gaap:GrossProfit,None,13871000000,9/29/13,Unknown,unit,
