Ticker,Accession Number,Fact Label,XBRL Tag,Dimension(s),Fact Value,Fact Date,Context Type,Unit
JPM,0000019617-13-000221,Common Stock Equity,us-gaap:StockholdersEquity,None,2.04069E+11,1/1/13,Unknown,unit
JPM,0000019617-13-000221,Stockholders Equity,us-gaap:StockholdersEquity,None,2.04069E+11,1/1/13,Unknown,unit
JPM,0000019617-14-000289,Basic Average Shares,us-gaap:WeightedAverageNumberOfSharesOutstandingBasic,None,3809400000,1/1/13,Unknown,unit
JPM,0000019617-13-000221,Basic Average Shares,us-gaap:WeightedAverageNumberOfSharesOutstandingBasic,None,3809400000,1/1/13,Unknown,unit
JPM,0000019617-15-000272,Basic Average Shares,us-gaap:WeightedAverageNumberOfSharesOutstandingBasic,None,3809400000,1/1/13,Unknown,unit
JPM,0000019617-14-000289,Total Assets,us-gaap:Assets,None,2.41569E+12,1/1/14,Unknown,unit
JPM,0000019617-15-000272,Total Assets,us-gaap:Assets,None,2.41569E+12,1/1/14,Unknown,unit
JPM,0000019617-16-000902,Total Assets,us-gaap:Assets,None,2.41488E+12,1/1/14,Unknown,unit
JPM,0000019617-14-000289,Changes In Cash,us-gaap:CashAndCashEquivalentsPeriodIncreaseDecrease,None,-13952000000,1/1/14,Unknown,unit
JPM,0000019617-15-000272,Changes In Cash,us-gaap:CashAndCashEquivalentsPeriodIncreaseDecrease,None,-13952000000,1/1/14,Unknown,unit
JPM,0000019617-16-000902,Changes In Cash,us-gaap:CashAndCashEquivalentsPeriodIncreaseDecrease,None,-13952000000,1/1/14,Unknown,unit
JPM,0000019617-14-000289,CommercialPaper(ST debt),us-gaap:CommercialPaper,None,57848000000,1/1/14,Unknown,unit
JPM,0000019617-15-000272,CommercialPaper(ST debt),us-gaap:CommercialPaper,None,57848000000,1/1/14,Unknown,unit
JPM,0000019617-14-000289,Share Issued,us-gaap:CommonStockSharesIssued,None,4104933895,1/1/14,Unknown,unit
JPM,0000019617-17-000314,Share Issued,us-gaap:CommonStockSharesIssued,None,4104900000,1/1/14,Unknown,unit
JPM,0000019617-15-000272,Share Issued,us-gaap:CommonStockSharesIssued,None,4104933895,1/1/14,Unknown,unit
JPM,0000019617-16-000902,Share Issued,us-gaap:CommonStockSharesIssued,None,4104933895,1/1/14,Unknown,unit
JPM,0000019617-16-000902,Share Issued,us-gaap:CommonStockSharesIssued,None,4104900000,1/1/14,Unknown,unit
JPM,0000019617-14-000289,Ordinary Shares Number,us-gaap:CommonStockSharesOutstanding,None,3756100000,1/1/14,Unknown,unit
JPM,0000019617-15-000272,Ordinary Shares Number,us-gaap:CommonStockSharesOutstanding,None,3756100000,1/1/14,Unknown,unit
JPM,0000019617-16-000902,Ordinary Shares Number,us-gaap:CommonStockSharesOutstanding,None,3756100000,1/1/14,Unknown,unit
JPM,0000019617-14-000289,Common Stock,us-gaap:CommonStockValue,None,4105000000,1/1/14,Unknown,unit
JPM,0000019617-15-000272,Common Stock,us-gaap:CommonStockValue,None,4105000000,1/1/14,Unknown,unit
JPM,0000019617-14-000289,Deferred Tax,us-gaap:DeferredIncomeTaxExpenseBenefit,None,8003000000,1/1/14,Unknown,unit
JPM,0000019617-15-000272,Deferred Tax,us-gaap:DeferredIncomeTaxExpenseBenefit,None,8003000000,1/1/14,Unknown,unit
JPM,0000019617-16-000902,Deferred Tax,us-gaap:DeferredIncomeTaxExpenseBenefit,None,8139000000,1/1/14,Unknown,unit
JPM,0000019617-14-000289,Basic EPS,us-gaap:EarningsPerShareBasic,None,4.39,1/1/14,Unknown,unit
JPM,0000019617-15-000272,Basic EPS,us-gaap:EarningsPerShareBasic,None,4.39,1/1/14,Unknown,unit
JPM,0000019617-16-000902,Basic EPS,us-gaap:EarningsPerShareBasic,None,4.38,1/1/14,Unknown,unit
JPM,0000019617-14-000289,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,4.35,1/1/14,Unknown,unit
JPM,0000019617-15-000272,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,4.35,1/1/14,Unknown,unit
JPM,0000019617-16-000902,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,4.34,1/1/14,Unknown,unit
JPM,0000019617-14-000289,Effect Of Exchange Rate Changes,us-gaap:EffectOfExchangeRateOnCashAndCashEquivalents,None,272000000,1/1/14,Unknown,unit
JPM,0000019617-15-000272,Effect Of Exchange Rate Changes,us-gaap:EffectOfExchangeRateOnCashAndCashEquivalents,None,272000000,1/1/14,Unknown,unit
JPM,0000019617-16-000902,Effect Of Exchange Rate Changes,us-gaap:EffectOfExchangeRateOnCashAndCashEquivalents,None,272000000,1/1/14,Unknown,unit
JPM,0000019617-14-000289,Goodwill,us-gaap:Goodwill,None,48081000000,1/1/14,Unknown,unit
JPM,0000019617-17-000314,Goodwill,us-gaap:Goodwill,None,48081000000,1/1/14,Unknown,unit
JPM,0000019617-15-000272,Goodwill,us-gaap:Goodwill,None,48081000000,1/1/14,Unknown,unit
JPM,0000019617-16-000902,Goodwill,us-gaap:Goodwill,None,48081000000,1/1/14,Unknown,unit
JPM,0000019617-14-000289,Income Tax Paid Supplemental Data,us-gaap:IncomeTaxesPaid,None,3502000000,1/1/14,Unknown,unit
JPM,0000019617-14-000289,Tax Provision,us-gaap:IncomeTaxExpenseBenefit,None,7991000000,1/1/14,Unknown,unit
JPM,0000019617-15-000272,Tax Provision,us-gaap:IncomeTaxExpenseBenefit,None,7991000000,1/1/14,Unknown,unit
JPM,0000019617-16-000902,Tax Provision,us-gaap:IncomeTaxExpenseBenefit,None,8789000000,1/1/14,Unknown,unit
JPM,0000019617-14-000289,Interest Paid Supplemental Data,us-gaap:InterestPaid,None,9573000000,1/1/14,Unknown,unit
JPM,0000019617-15-000272,Interest Paid Supplemental Data,us-gaap:InterestPaid,None,9573000000,1/1/14,Unknown,unit
JPM,0000019617-16-000902,Interest Paid Supplemental Data,us-gaap:InterestPaid,None,9573000000,1/1/14,Unknown,unit
JPM,0000019617-14-000289,Total Liabilities Net Minority Interest,us-gaap:Liabilities,None,2.20451E+12,1/1/14,Unknown,unit
JPM,0000019617-15-000272,Total Liabilities Net Minority Interest,us-gaap:Liabilities,None,2.20451E+12,1/1/14,Unknown,unit
JPM,0000019617-14-000289,Long Term Debt,us-gaap:LongTermDebt,None,2.67889E+11,1/1/14,Unknown,unit
JPM,0000019617-14-000289,Financing Cash Flow,us-gaap:NetCashProvidedByUsedInFinancingActivities,None,28324000000,1/1/14,Unknown,unit
JPM,0000019617-15-000272,Financing Cash Flow,us-gaap:NetCashProvidedByUsedInFinancingActivities,None,28324000000,1/1/14,Unknown,unit
JPM,0000019617-16-000902,Financing Cash Flow,us-gaap:NetCashProvidedByUsedInFinancingActivities,None,28324000000,1/1/14,Unknown,unit
JPM,0000019617-14-000289,Investing Cash Flow,us-gaap:NetCashProvidedByUsedInInvestingActivities,None,-1.50501E+11,1/1/14,Unknown,unit
JPM,0000019617-15-000272,Investing Cash Flow,us-gaap:NetCashProvidedByUsedInInvestingActivities,None,-1.50501E+11,1/1/14,Unknown,unit
JPM,0000019617-16-000902,Investing Cash Flow,us-gaap:NetCashProvidedByUsedInInvestingActivities,None,-1.50501E+11,1/1/14,Unknown,unit
JPM,0000019617-14-000289,Operating Cash Flow,us-gaap:NetCashProvidedByUsedInOperatingActivities,None,1.07953E+11,1/1/14,Unknown,unit
JPM,0000019617-14-000289,Free Cash Flow,us-gaap:NetCashProvidedByUsedInOperatingActivities,None,1.07953E+11,1/1/14,Unknown,unit
JPM,0000019617-15-000272,Operating Cash Flow,us-gaap:NetCashProvidedByUsedInOperatingActivities,None,1.07953E+11,1/1/14,Unknown,unit
JPM,0000019617-15-000272,Free Cash Flow,us-gaap:NetCashProvidedByUsedInOperatingActivities,None,1.07953E+11,1/1/14,Unknown,unit
JPM,0000019617-16-000902,Operating Cash Flow,us-gaap:NetCashProvidedByUsedInOperatingActivities,None,1.07953E+11,1/1/14,Unknown,unit
JPM,0000019617-16-000902,Free Cash Flow,us-gaap:NetCashProvidedByUsedInOperatingActivities,None,1.07953E+11,1/1/14,Unknown,unit
JPM,0000019617-14-000289,Net Income,us-gaap:NetIncomeLoss,None,17923000000,1/1/14,Unknown,unit
JPM,0000019617-14-000289,Net Income Including Noncontrolling Interests,us-gaap:NetIncomeLoss,None,17923000000,1/1/14,Unknown,unit
JPM,0000019617-15-000272,Net Income,us-gaap:NetIncomeLoss,None,17923000000,1/1/14,Unknown,unit
JPM,0000019617-15-000272,Net Income Including Noncontrolling Interests,us-gaap:NetIncomeLoss,None,17923000000,1/1/14,Unknown,unit
JPM,0000019617-16-000902,Net Income,us-gaap:NetIncomeLoss,None,17886000000,1/1/14,Unknown,unit
JPM,0000019617-16-000902,Net Income Including Noncontrolling Interests,us-gaap:NetIncomeLoss,None,17886000000,1/1/14,Unknown,unit
JPM,0000019617-14-000289,Cash Dividends Paid,us-gaap:PaymentsOfDividends,None,6056000000,1/1/14,Unknown,unit
JPM,0000019617-15-000272,Cash Dividends Paid,us-gaap:PaymentsOfDividends,None,6056000000,1/1/14,Unknown,unit
JPM,0000019617-16-000902,Cash Dividends Paid,us-gaap:PaymentsOfDividends,None,6056000000,1/1/14,Unknown,unit
JPM,0000019617-14-000289,Net PPE,us-gaap:PropertyPlantAndEquipmentNet,None,14891000000,1/1/14,Unknown,unit
JPM,0000019617-15-000272,Net PPE,us-gaap:PropertyPlantAndEquipmentNet,None,14891000000,1/1/14,Unknown,unit
JPM,0000019617-14-000289,Total Revenue,us-gaap:Revenues,None,96606000000,1/1/14,Unknown,unit
JPM,0000019617-15-000272,Total Revenue,us-gaap:Revenues,None,96606000000,1/1/14,Unknown,unit
JPM,0000019617-16-000902,Total Revenue,us-gaap:Revenues,None,97367000000,1/1/14,Unknown,unit
JPM,0000019617-14-000289,Share-based compensation,us-gaap:ShareBasedCompensation,None,2219000000,1/1/14,Unknown,unit
JPM,0000019617-15-000272,Share-based compensation,us-gaap:ShareBasedCompensation,None,2219000000,1/1/14,Unknown,unit
JPM,0000019617-16-000902,Share-based compensation,us-gaap:ShareBasedCompensation,None,2219000000,1/1/14,Unknown,unit
JPM,0000019617-14-000289,Common Stock Equity,us-gaap:StockholdersEquity,None,2.11178E+11,1/1/14,Unknown,unit
JPM,0000019617-14-000289,Stockholders Equity,us-gaap:StockholdersEquity,None,2.11178E+11,1/1/14,Unknown,unit
JPM,0000019617-15-000272,Common Stock Equity,us-gaap:StockholdersEquity,None,2.11178E+11,1/1/14,Unknown,unit
JPM,0000019617-15-000272,Stockholders Equity,us-gaap:StockholdersEquity,None,2.11178E+11,1/1/14,Unknown,unit
JPM,0000019617-14-000289,Basic Average Shares,us-gaap:WeightedAverageNumberOfSharesOutstandingBasic,None,3782400000,1/1/14,Unknown,unit
JPM,0000019617-15-000272,Basic Average Shares,us-gaap:WeightedAverageNumberOfSharesOutstandingBasic,None,3782400000,1/1/14,Unknown,unit
JPM,0000019617-16-000902,Basic Average Shares,us-gaap:WeightedAverageNumberOfSharesOutstandingBasic,None,3782400000,1/1/14,Unknown,unit
JPM,0000019617-17-000314,Total Assets,us-gaap:Assets,None,2.57227E+12,1/1/15,Unknown,unit
JPM,0000019617-15-000272,Total Assets,us-gaap:Assets,None,2.57313E+12,1/1/15,Unknown,unit
JPM,0000019617-16-000902,Total Assets,us-gaap:Assets,None,2.57227E+12,1/1/15,Unknown,unit
JPM,0000019617-17-000314,Changes In Cash,us-gaap:CashAndCashEquivalentsPeriodIncreaseDecrease,None,-11940000000,1/1/15,Unknown,unit
JPM,0000019617-15-000272,Changes In Cash,us-gaap:CashAndCashEquivalentsPeriodIncreaseDecrease,None,-11940000000,1/1/15,Unknown,unit
JPM,0000019617-16-000902,Changes In Cash,us-gaap:CashAndCashEquivalentsPeriodIncreaseDecrease,None,-11940000000,1/1/15,Unknown,unit
JPM,0000019617-15-000272,CommercialPaper(ST debt),us-gaap:CommercialPaper,None,66344000000,1/1/15,Unknown,unit
JPM,0000019617-16-000902,CommercialPaper(ST debt),us-gaap:CommercialPaper,None,66344000000,1/1/15,Unknown,unit
JPM,0000019617-17-000314,Share Issued,us-gaap:CommonStockSharesIssued,None,4104900000,1/1/15,Unknown,unit
JPM,0000019617-18-000057,Share Issued,us-gaap:CommonStockSharesIssued,None,4104900000,1/1/15,Unknown,unit
JPM,0000019617-15-000272,Share Issued,us-gaap:CommonStockSharesIssued,None,4104933895,1/1/15,Unknown,unit
JPM,0000019617-16-000902,Share Issued,us-gaap:CommonStockSharesIssued,None,4104900000,1/1/15,Unknown,unit
JPM,0000019617-16-000902,Share Issued,us-gaap:CommonStockSharesIssued,None,4104933895,1/1/15,Unknown,unit
JPM,0000019617-17-000314,Ordinary Shares Number,us-gaap:CommonStockSharesOutstanding,None,3714800000,1/1/15,Unknown,unit
JPM,0000019617-15-000272,Ordinary Shares Number,us-gaap:CommonStockSharesOutstanding,None,3714800000,1/1/15,Unknown,unit
JPM,0000019617-16-000902,Ordinary Shares Number,us-gaap:CommonStockSharesOutstanding,None,3714800000,1/1/15,Unknown,unit
JPM,0000019617-15-000272,Common Stock,us-gaap:CommonStockValue,None,4105000000,1/1/15,Unknown,unit
JPM,0000019617-16-000902,Common Stock,us-gaap:CommonStockValue,None,4105000000,1/1/15,Unknown,unit
JPM,0000019617-17-000314,Deferred Tax,us-gaap:DeferredIncomeTaxExpenseBenefit,None,4362000000,1/1/15,Unknown,unit
JPM,0000019617-15-000272,Deferred Tax,us-gaap:DeferredIncomeTaxExpenseBenefit,None,4210000000,1/1/15,Unknown,unit
JPM,0000019617-16-000902,Deferred Tax,us-gaap:DeferredIncomeTaxExpenseBenefit,None,4362000000,1/1/15,Unknown,unit
JPM,0000019617-17-000314,Basic EPS,us-gaap:EarningsPerShareBasic,None,5.33,1/1/15,Unknown,unit
JPM,0000019617-15-000272,Basic EPS,us-gaap:EarningsPerShareBasic,None,5.34,1/1/15,Unknown,unit
JPM,0000019617-16-000902,Basic EPS,us-gaap:EarningsPerShareBasic,None,5.33,1/1/15,Unknown,unit
JPM,0000019617-17-000314,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,5.29,1/1/15,Unknown,unit
JPM,0000019617-15-000272,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,5.29,1/1/15,Unknown,unit
JPM,0000019617-16-000902,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,5.29,1/1/15,Unknown,unit
JPM,0000019617-17-000314,Effect Of Exchange Rate Changes,us-gaap:EffectOfExchangeRateOnCashAndCashEquivalents,None,-1125000000,1/1/15,Unknown,unit
JPM,0000019617-15-000272,Effect Of Exchange Rate Changes,us-gaap:EffectOfExchangeRateOnCashAndCashEquivalents,None,-1125000000,1/1/15,Unknown,unit
JPM,0000019617-16-000902,Effect Of Exchange Rate Changes,us-gaap:EffectOfExchangeRateOnCashAndCashEquivalents,None,-1125000000,1/1/15,Unknown,unit
JPM,0000019617-17-000314,Goodwill,us-gaap:Goodwill,None,47647000000,1/1/15,Unknown,unit
JPM,0000019617-18-000057,Goodwill,us-gaap:Goodwill,None,47647000000,1/1/15,Unknown,unit
JPM,0000019617-15-000272,Goodwill,us-gaap:Goodwill,None,47647000000,1/1/15,Unknown,unit
JPM,0000019617-16-000902,Goodwill,us-gaap:Goodwill,None,47647000000,1/1/15,Unknown,unit
JPM,0000019617-17-000314,Tax Provision,us-gaap:IncomeTaxExpenseBenefit,None,8954000000,1/1/15,Unknown,unit
JPM,0000019617-15-000272,Tax Provision,us-gaap:IncomeTaxExpenseBenefit,None,8030000000,1/1/15,Unknown,unit
JPM,0000019617-16-000902,Tax Provision,us-gaap:IncomeTaxExpenseBenefit,None,8954000000,1/1/15,Unknown,unit
JPM,0000019617-17-000314,Interest Paid Supplemental Data,us-gaap:InterestPaid,None,8194000000,1/1/15,Unknown,unit
JPM,0000019617-15-000272,Interest Paid Supplemental Data,us-gaap:InterestPaid,None,8194000000,1/1/15,Unknown,unit
JPM,0000019617-16-000902,Interest Paid Supplemental Data,us-gaap:InterestPaid,None,8194000000,1/1/15,Unknown,unit
JPM,0000019617-15-000272,Total Liabilities Net Minority Interest,us-gaap:Liabilities,None,2.34106E+12,1/1/15,Unknown,unit
JPM,0000019617-16-000902,Total Liabilities Net Minority Interest,us-gaap:Liabilities,None,2.34055E+12,1/1/15,Unknown,unit
JPM,0000019617-17-000314,Financing Cash Flow,us-gaap:NetCashProvidedByUsedInFinancingActivities,None,1.18228E+11,1/1/15,Unknown,unit
JPM,0000019617-15-000272,Financing Cash Flow,us-gaap:NetCashProvidedByUsedInFinancingActivities,None,1.18228E+11,1/1/15,Unknown,unit
JPM,0000019617-16-000902,Financing Cash Flow,us-gaap:NetCashProvidedByUsedInFinancingActivities,None,1.18228E+11,1/1/15,Unknown,unit
JPM,0000019617-17-000314,Investing Cash Flow,us-gaap:NetCashProvidedByUsedInInvestingActivities,None,-1.65636E+11,1/1/15,Unknown,unit
JPM,0000019617-15-000272,Investing Cash Flow,us-gaap:NetCashProvidedByUsedInInvestingActivities,None,-1.65636E+11,1/1/15,Unknown,unit
JPM,0000019617-16-000902,Investing Cash Flow,us-gaap:NetCashProvidedByUsedInInvestingActivities,None,-1.65636E+11,1/1/15,Unknown,unit
JPM,0000019617-17-000314,Operating Cash Flow,us-gaap:NetCashProvidedByUsedInOperatingActivities,None,36593000000,1/1/15,Unknown,unit
JPM,0000019617-17-000314,Free Cash Flow,us-gaap:NetCashProvidedByUsedInOperatingActivities,None,36593000000,1/1/15,Unknown,unit
JPM,0000019617-15-000272,Operating Cash Flow,us-gaap:NetCashProvidedByUsedInOperatingActivities,None,36593000000,1/1/15,Unknown,unit
JPM,0000019617-15-000272,Free Cash Flow,us-gaap:NetCashProvidedByUsedInOperatingActivities,None,36593000000,1/1/15,Unknown,unit
JPM,0000019617-16-000902,Operating Cash Flow,us-gaap:NetCashProvidedByUsedInOperatingActivities,None,36593000000,1/1/15,Unknown,unit
JPM,0000019617-16-000902,Free Cash Flow,us-gaap:NetCashProvidedByUsedInOperatingActivities,None,36593000000,1/1/15,Unknown,unit
JPM,0000019617-17-000314,Net Income,us-gaap:NetIncomeLoss,None,21745000000,1/1/15,Unknown,unit
JPM,0000019617-17-000314,Net Income Including Noncontrolling Interests,us-gaap:NetIncomeLoss,None,21745000000,1/1/15,Unknown,unit
JPM,0000019617-15-000272,Net Income,us-gaap:NetIncomeLoss,None,21762000000,1/1/15,Unknown,unit
JPM,0000019617-15-000272,Net Income Including Noncontrolling Interests,us-gaap:NetIncomeLoss,None,21762000000,1/1/15,Unknown,unit
JPM,0000019617-16-000902,Net Income,us-gaap:NetIncomeLoss,None,21745000000,1/1/15,Unknown,unit
JPM,0000019617-16-000902,Net Income Including Noncontrolling Interests,us-gaap:NetIncomeLoss,None,21745000000,1/1/15,Unknown,unit
JPM,0000019617-17-000314,Cash Dividends Paid,us-gaap:PaymentsOfDividends,None,6990000000,1/1/15,Unknown,unit
JPM,0000019617-15-000272,Cash Dividends Paid,us-gaap:PaymentsOfDividends,None,6990000000,1/1/15,Unknown,unit
JPM,0000019617-16-000902,Cash Dividends Paid,us-gaap:PaymentsOfDividends,None,6990000000,1/1/15,Unknown,unit
JPM,0000019617-15-000272,Net PPE,us-gaap:PropertyPlantAndEquipmentNet,None,15133000000,1/1/15,Unknown,unit
JPM,0000019617-16-000902,Net PPE,us-gaap:PropertyPlantAndEquipmentNet,None,15133000000,1/1/15,Unknown,unit
JPM,0000019617-17-000314,Total Revenue,us-gaap:Revenues,None,95112000000,1/1/15,Unknown,unit
JPM,0000019617-15-000272,Total Revenue,us-gaap:Revenues,None,94205000000,1/1/15,Unknown,unit
JPM,0000019617-16-000902,Total Revenue,us-gaap:Revenues,None,95112000000,1/1/15,Unknown,unit
JPM,0000019617-17-000314,Share-based compensation,us-gaap:ShareBasedCompensation,None,2190000000,1/1/15,Unknown,unit
JPM,0000019617-15-000272,Share-based compensation,us-gaap:ShareBasedCompensation,None,2190000000,1/1/15,Unknown,unit
JPM,0000019617-16-000902,Share-based compensation,us-gaap:ShareBasedCompensation,None,2190000000,1/1/15,Unknown,unit
JPM,0000019617-17-000314,Common Stock Equity,us-gaap:StockholdersEquity,None,2.31727E+11,1/1/15,Unknown,unit
JPM,0000019617-17-000314,Stockholders Equity,us-gaap:StockholdersEquity,None,2.31727E+11,1/1/15,Unknown,unit
JPM,0000019617-15-000272,Common Stock Equity,us-gaap:StockholdersEquity,None,2.32065E+11,1/1/15,Unknown,unit
JPM,0000019617-15-000272,Stockholders Equity,us-gaap:StockholdersEquity,None,2.32065E+11,1/1/15,Unknown,unit
JPM,0000019617-16-000902,Common Stock Equity,us-gaap:StockholdersEquity,None,2.31727E+11,1/1/15,Unknown,unit
JPM,0000019617-16-000902,Stockholders Equity,us-gaap:StockholdersEquity,None,2.31727E+11,1/1/15,Unknown,unit
JPM,0000019617-17-000314,Basic Average Shares,us-gaap:WeightedAverageNumberOfSharesOutstandingBasic,None,3763500000,1/1/15,Unknown,unit
JPM,0000019617-15-000272,Basic Average Shares,us-gaap:WeightedAverageNumberOfSharesOutstandingBasic,None,3763500000,1/1/15,Unknown,unit
JPM,0000019617-16-000902,Basic Average Shares,us-gaap:WeightedAverageNumberOfSharesOutstandingBasic,None,3763500000,1/1/15,Unknown,unit
JPM,0000019617-17-000314,Total Assets,us-gaap:Assets,None,2.3517E+12,1/1/16,Unknown,unit
JPM,0000019617-18-000057,Total Assets,us-gaap:Assets,None,2.3517E+12,1/1/16,Unknown,unit
JPM,0000019617-16-000902,Total Assets,us-gaap:Assets,None,2.3517E+12,1/1/16,Unknown,unit
JPM,0000019617-19-000054,Cash And Cash Equivalents,us-gaap:CashAndCashEquivalentsAtCarryingValue,None,3.61683E+11,1/1/16,Unknown,unit
JPM,0000019617-19-000054,End Cash Position,us-gaap:CashAndCashEquivalentsAtCarryingValue,None,3.61683E+11,1/1/16,Unknown,unit
JPM,0000019617-19-000054,Beginning Cash Position,us-gaap:CashAndCashEquivalentsAtCarryingValue,None,3.61683E+11,1/1/16,Unknown,unit
JPM,0000019617-17-000314,Changes In Cash,us-gaap:CashAndCashEquivalentsPeriodIncreaseDecrease,None,-7341000000,1/1/16,Unknown,unit
JPM,0000019617-18-000057,Changes In Cash,us-gaap:CashAndCashEquivalentsPeriodIncreaseDecrease,None,-7341000000,1/1/16,Unknown,unit
JPM,0000019617-16-000902,Changes In Cash,us-gaap:CashAndCashEquivalentsPeriodIncreaseDecrease,None,-7341000000,1/1/16,Unknown,unit
JPM,0000019617-17-000314,CommercialPaper(ST debt),us-gaap:CommercialPaper,None,15562000000,1/1/16,Unknown,unit
JPM,0000019617-16-000902,CommercialPaper(ST debt),us-gaap:CommercialPaper,None,15562000000,1/1/16,Unknown,unit
JPM,0000019617-17-000314,Share Issued,us-gaap:CommonStockSharesIssued,None,4104900000,1/1/16,Unknown,unit
JPM,0000019617-17-000314,Share Issued,us-gaap:CommonStockSharesIssued,None,4104933895,1/1/16,Unknown,unit
JPM,0000019617-19-000054,Share Issued,us-gaap:CommonStockSharesIssued,None,4104900000,1/1/16,Unknown,unit
JPM,0000019617-18-000057,Share Issued,us-gaap:CommonStockSharesIssued,None,4104900000,1/1/16,Unknown,unit
JPM,0000019617-16-000902,Share Issued,us-gaap:CommonStockSharesIssued,None,4104933895,1/1/16,Unknown,unit
JPM,0000019617-17-000314,Ordinary Shares Number,us-gaap:CommonStockSharesOutstanding,None,3663500000,1/1/16,Unknown,unit
JPM,0000019617-18-000057,Ordinary Shares Number,us-gaap:CommonStockSharesOutstanding,None,3663500000,1/1/16,Unknown,unit
JPM,0000019617-16-000902,Ordinary Shares Number,us-gaap:CommonStockSharesOutstanding,None,3663500000,1/1/16,Unknown,unit
JPM,0000019617-17-000314,Common Stock,us-gaap:CommonStockValue,None,4105000000,1/1/16,Unknown,unit
JPM,0000019617-16-000902,Common Stock,us-gaap:CommonStockValue,None,4105000000,1/1/16,Unknown,unit
JPM,0000019617-17-000314,Deferred Tax,us-gaap:DeferredIncomeTaxExpenseBenefit,None,1333000000,1/1/16,Unknown,unit
JPM,0000019617-18-000057,Deferred Tax,us-gaap:DeferredIncomeTaxExpenseBenefit,None,1333000000,1/1/16,Unknown,unit
JPM,0000019617-16-000902,Deferred Tax,us-gaap:DeferredIncomeTaxExpenseBenefit,None,1333000000,1/1/16,Unknown,unit
JPM,0000019617-17-000314,Basic EPS,us-gaap:EarningsPerShareBasic,None,6.05,1/1/16,Unknown,unit
JPM,0000019617-18-000057,Basic EPS,us-gaap:EarningsPerShareBasic,None,6.05,1/1/16,Unknown,unit
JPM,0000019617-16-000902,Basic EPS,us-gaap:EarningsPerShareBasic,None,6.05,1/1/16,Unknown,unit
JPM,0000019617-17-000314,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,6,1/1/16,Unknown,unit
JPM,0000019617-18-000057,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,6,1/1/16,Unknown,unit
JPM,0000019617-16-000902,Diluted EPS,us-gaap:EarningsPerShareDiluted,None,6,1/1/16,Unknown,unit
JPM,0000019617-17-000314,Effect Of Exchange Rate Changes,us-gaap:EffectOfExchangeRateOnCashAndCashEquivalents,None,-276000000,1/1/16,Unknown,unit
JPM,0000019617-18-000057,Effect Of Exchange Rate Changes,us-gaap:EffectOfExchangeRateOnCashAndCashEquivalents,None,-276000000,1/1/16,Unknown,unit
JPM,0000019617-16-000902,Effect Of Exchange Rate Changes,us-gaap:EffectOfExchangeRateOnCashAndCashEquivalents,None,-276000000,1/1/16,Unknown,unit
JPM,0000019617-17-000314,Goodwill,us-gaap:Goodwill,None,47325000000,1/1/16,Unknown,unit
JPM,0000019617-19-000054,Goodwill,us-gaap:Goodwill,None,47325000000,1/1/16,Unknown,unit
JPM,0000019617-18-000057,Goodwill,us-gaap:Goodwill,None,47325000000,1/1/16,Unknown,unit
JPM,0000019617-16-000902,Goodwill,us-gaap:Goodwill,None,47325000000,1/1/16,Unknown,unit
JPM,0000019617-17-000314,Tax Provision,us-gaap:IncomeTaxExpenseBenefit,None,6260000000,1/1/16,Unknown,unit
JPM,0000019617-18-000057,Tax Provision,us-gaap:IncomeTaxExpenseBenefit,None,6260000000,1/1/16,Unknown,unit
JPM,0000019617-16-000902,Tax Provision,us-gaap:IncomeTaxExpenseBenefit,None,6260000000,1/1/16,Unknown,unit
JPM,0000019617-17-000314,Interest Paid Supplemental Data,us-gaap:InterestPaid,None,7220000000,1/1/16,Unknown,unit
JPM,0000019617-18-000057,Interest Paid Supplemental Data,us-gaap:InterestPaid,None,7220000000,1/1/16,Unknown,unit
JPM,0000019617-16-000902,Interest Paid Supplemental Data,us-gaap:InterestPaid,None,7220000000,1/1/16,Unknown,unit
JPM,0000019617-17-000314,Total Liabilities Net Minority Interest,us-gaap:Liabilities,None,2.10413E+12,1/1/16,Unknown,unit
JPM,0000019617-16-000902,Total Liabilities Net Minority Interest,us-gaap:Liabilities,None,2.10413E+12,1/1/16,Unknown,unit
JPM,0000019617-17-000314,Financing Cash Flow,us-gaap:NetCashProvidedByUsedInFinancingActivities,None,-1.87511E+11,1/1/16,Unknown,unit
JPM,0000019617-18-000057,Financing Cash Flow,us-gaap:NetCashProvidedByUsedInFinancingActivities,None,-1.87511E+11,1/1/16,Unknown,unit
JPM,0000019617-16-000902,Financing Cash Flow,us-gaap:NetCashProvidedByUsedInFinancingActivities,None,-1.87511E+11,1/1/16,Unknown,unit
JPM,0000019617-17-000314,Investing Cash Flow,us-gaap:NetCashProvidedByUsedInInvestingActivities,None,1.0698E+11,1/1/16,Unknown,unit
JPM,0000019617-18-000057,Investing Cash Flow,us-gaap:NetCashProvidedByUsedInInvestingActivities,None,1.0698E+11,1/1/16,Unknown,unit
